context_variant,model,instance,test_file,test_case,num_assert_calls,oracle_methods_used,has_trycatch_assert,assert_calls,note,execution_result,llm_detected_errors,bump_bc_errors,matched_errors,missed_errors,new_errors,match_count,miss_count,new_count,error_type
Class,GPT4o,BBC146,BBC146U2Test.java,test_deserializeByteArray,2,assertEquals|fail,True,"assertEquals(new TestObject(""test"", 123), result) [L107] ;; fail(msg=""SerializationException was thrown: "" + e.getMessage()) [L109]",,ERROR,NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException,,1,5,0,crash
Class,GPT4o,BBC146,BBC146U2Test.java,test_deserializeByteArray_emptyInput,2,assertNull|fail,True,"assertNull(result) [L131] ;; fail(msg=""SerializationException was thrown: "" + e.getMessage()) [L133]",,PASSED,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0,6,0,
Class,GPT4o,BBC146,BBC146U2Test.java,test_deserializeByteArray_nullInput,2,assertNull|fail,True,"assertNull(result) [L119] ;; fail(msg=""SerializationException was thrown: "" + e.getMessage()) [L121]",,PASSED,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0,6,0,
Class,GPT4o,BBC146,BBC146U2Test.java,test_deserializeInputStream,2,assertEquals|fail,True,"assertEquals(new TestObject(""test"", 123), result) [L81] ;; fail(msg=""SerializationException was thrown: "" + e.getMessage()) [L83]",,ERROR,NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException,,1,5,0,crash
Class,GPT4o,BBC146,BBC146U2Test.java,test_deserializeInputStream_nullInput,2,assertNull|fail,True,"assertNull(result) [L93] ;; fail(msg=""SerializationException was thrown: "" + e.getMessage()) [L95]",,PASSED,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0,6,0,
Class,GPT4o,BBC146,BBC146U2Test.java,test_deserializeString,2,assertEquals|fail,True,"assertEquals(new TestObject(""test"", 123), result) [L43] ;; fail(msg=""SerializationException was thrown: "" + e.getMessage()) [L45]",,ERROR,ClassNotFoundException|NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,APIException|Exception|IOException|MojoFailureException,,2,4,0,crash
Class,GPT4o,BBC146,BBC146U2Test.java,test_deserializeString_emptyInput,2,assertNull|fail,True,"assertNull(result) [L67] ;; fail(msg=""SerializationException was thrown: "" + e.getMessage()) [L69]",,PASSED,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0,6,0,
Class,GPT4o,BBC146,BBC146U2Test.java,test_deserializeString_nullInput,2,assertNull|fail,True,"assertNull(result) [L55] ;; fail(msg=""SerializationException was thrown: "" + e.getMessage()) [L57]",,PASSED,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0,6,0,
Class,GPT4o,BBC146,BBC146U3Test.java,test_serialize_invalidObject,2,assertTrue|fail,True,"fail(msg=""SerializationException was expected"") [L47] ;; assertTrue(e.getCause() instanceof JsonProcessingException) [L49]",,ERROR,ClassNotFoundException|NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,APIException|Exception|IOException|MojoFailureException,,2,4,0,crash
Class,GPT4o,BBC146,BBC146U3Test.java,test_serialize_nominal,3,assertNotNull|assertTrue|fail,True,"assertNotNull(result) [L19] ;; assertTrue(result.length > 0) [L20] ;; fail(msg=""SerializationException was not expected"") [L22]",,ERROR,ClassNotFoundException|NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,APIException|Exception|IOException|MojoFailureException,,2,4,0,crash
Class,GPT4o,BBC146,BBC146U3Test.java,test_serialize_nullObject,2,assertNull|fail,True,"assertNull(result) [L32] ;; fail(msg=""SerializationException was not expected"") [L34]",,PASSED,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0,6,0,
Class,GPT4o,BBC146,BBC146U4Test.java,test_serializeToString_withInvalidObject,3,assertNotNull|assertTrue|fail,True,"fail(msg=""SerializationException was expected"") [L43] ;; assertNotNull(e.getCause()) [L45] ;; assertTrue(e.getCause() instanceof com.fasterxml.jackson.core.JsonProcessingException) [L46]",,ERROR,ClassNotFoundException|NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,APIException|Exception|IOException|MojoFailureException,,2,4,0,crash
Class,GPT4o,BBC146,BBC146U4Test.java,test_serializeToString_withNullObject,2,assertNull|fail,True,"assertNull(jsonString) [L30] ;; fail(msg=""SerializationException was not expected"") [L32]",,PASSED,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0,6,0,
Class,GPT4o,BBC146,BBC146U4Test.java,test_serializeToString_withValidObject,4,assertNotNull|assertTrue|fail,True,"assertNotNull(jsonString) [L16] ;; assertTrue(jsonString.contains(""\""name\"":\""test\"""")) [L17] ;; assertTrue(jsonString.contains(""\""value\"":123"")) [L18] ;; fail(msg=""SerializationException was not expected"") [L20]",,ERROR,ClassNotFoundException|NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,APIException|Exception|IOException|MojoFailureException,,2,4,0,crash
Class,GPT4o,BBC150,BBC150U1Test.java,testElectBestCharsetBothDifferent,1,assertEquals,False,"assertEquals(""UTF-8"", result) [L83]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC150,BBC150U1Test.java,testElectBestCharsetBothEqual,1,assertEquals,False,"assertEquals(""UTF-8"", result) [L71]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC150,BBC150U1Test.java,testElectBestCharsetBothNull,1,assertNull,False,assertNull(result) [L35],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC150,BBC150U1Test.java,testElectBestCharsetFirstNull,1,assertEquals,False,"assertEquals(""UTF-8"", result) [L47]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC150,BBC150U1Test.java,testElectBestCharsetSecondNull,1,assertEquals,False,"assertEquals(""ISO-8859-1"", result) [L59]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC150,BBC150U21Test.java,test_storeDataToProperties,3,assertEquals|fail,False,"assertEquals(""測試"", charMap.getProperty(""测试"")) [L22] ;; fail(msg=""IOException occurred while loading properties file: "" + e.getMessage()) [L29] ;; assertEquals(""測試"", loadedProperties.getProperty(""测试"")) [L31]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC150,BBC150U38Test.java,test_getCurrentDateString,3,assertEquals|assertNotNull|assertTrue,False,"assertNotNull(currentDateString | msg=""The current date string should not be null"") [L13] ;; assertEquals(14, currentDateString.length() | msg=""The current date string should have the correct length"") [L14] ;; assertTrue(currentDateString.matches(""\\d{14}"") | msg=""The current date string should be numeric"") [L17]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC150,BBC150U47Test.java,test_getFileLineCount_emptyFile,1,assertEquals,True,"assertEquals(0, lineCount) [L48]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC150,BBC150U47Test.java,test_getFileLineCount_nominal,1,assertEquals,True,"assertEquals(3, lineCount) [L27]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC150,BBC150U47Test.java,test_getFileLineCount_nonExistentFile,1,assertEquals,False,"assertEquals(0, lineCount) [L67]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC150,BBC150U4Test.java,test_run,0,,False,,no explicit assertion in this test method,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC150,BBC150U5Test.java,test_copyDirectory,9,assertTrue|fail,True,"assertTrue(srcDir.mkdirs() | msg=""Failed to create source directory"") [L21] ;; assertTrue(subDir.mkdirs() | msg=""Failed to create subdirectory"") [L22] ;; assertTrue(srcFile1.createNewFile() | msg=""Failed to create source file1"") [L23] ;; assertTrue(srcFile2.createNewFile() | msg=""Failed to create source file2"") [L24] ;; assertTrue(desDir.exists() | msg=""Destination directory does not exist"") [L35] ;; assertTrue(desSubDir.exists() | msg=""Destination subdirectory does not exist"") [L36] ;; assertTrue(desFile1.exists() | msg=""Destination file1 does not exist"") [L37] ;; assertTrue(desFile2.exists() | msg=""Destination file2 does not exist"") [L38] ;; fail(msg=""IOException was thrown during test setup: "" + e.getMessage()) [L41]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC150,BBC150U6Test.java,test_copyFile,2,assertFalse|assertTrue,False,"assertFalse(true | msg=""Failed to create source file"") [L20] ;; assertTrue(desFile.exists() | msg=""Destination file should exist after copy"") [L33]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC162,BBC162U1Test.java,test_loginPerformed,1,assertTrue,False,"assertTrue(logOutput.contains(""Login successful."")) [L27]",,FAILURE,AssertionFailedError,ClassCastException|MojoFailureException,,ClassCastException|MojoFailureException,AssertionFailedError,0,2,1,behavioral
Class,GPT4o,BBC162,BBC162U3Test.java,test_logoutPerformed,1,assertTrue,True,"assertTrue(outContent.toString().contains(expectedLogMessage) | msg=""Expected log message not found."") [L30]",,FAILURE,AssertionFailedError,ClassCastException|MojoFailureException,,ClassCastException|MojoFailureException,AssertionFailedError,0,2,1,behavioral
Class,GPT4o,BBC165,BBC165U122Test.java,test_handleRequest,7,assertEquals|assertNotNull,False,"assertEquals(""admin/application/create"", viewName) [L32] ;; assertNotNull(application) [L35] ;; assertEquals(ApplicationStatus.MISSING_APK, application.getApplicationStatus()) [L36] ;; assertNotNull(literacySkills) [L39] ;; assertEquals(LiteracySkill.values().length, literacySkills.length) [L40] ;; assertNotNull(numeracySkills) [L43] ;; assertEquals(NumeracySkill.values().length, numeracySkills.length) [L44]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,GPT4o,BBC165,BBC165U140Test.java,test_handleRequest,1,assertEquals,False,"assertEquals(""content/contributor/edit-motivation"", result) [L19]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,GPT4o,BBC165,BBC165U153Test.java,test_handleRequest,3,assertEquals|assertNotNull,False,"assertEquals(""content/letter/create"", viewName) [L28] ;; assertNotNull(model.asMap().get(""letter"")) [L29] ;; assertNotNull(model.asMap().get(""timeStart"")) [L30]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,GPT4o,BBC165,BBC165U178Test.java,test_handleRequest,6,assertEquals|assertNotNull,False,"assertEquals(""content/multimedia/image/create"", viewName) [L28] ;; assertNotNull(model.asMap().get(""image"")) [L29] ;; assertNotNull(model.asMap().get(""contentLicenses"")) [L30] ;; assertNotNull(model.asMap().get(""literacySkills"")) [L31] ;; assertNotNull(model.asMap().get(""numeracySkills"")) [L32] ;; assertNotNull(model.asMap().get(""timeStart"")) [L33]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,GPT4o,BBC165,BBC165U233Test.java,test_handleRequest,3,assertEquals|assertNotNull,False,"assertEquals(""content/storybook/create-from-epub"", viewName) [L31] ;; assertNotNull(model.asMap().get(""storyBook"")) [L32] ;; assertNotNull(model.asMap().get(""timeStart"")) [L33]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,GPT4o,BBC165,BBC165U275Test.java,test_handleRequest,1,assertEquals,False,"assertEquals(""sign-on"", result) [L19]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,GPT4o,BBC165,BBC165U276Test.java,test_handleAuthorization,4,assertNotNull|assertTrue|fail,True,"assertNotNull(result) [L46] ;; assertTrue(result.startsWith(""redirect:"")) [L47] ;; assertTrue(result.contains(""https://discordapp.com/api/oauth2/authorize"")) [L48] ;; fail(msg=""Exception should not be thrown: "" + e.getMessage()) [L57]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,GPT4o,BBC165,BBC165U286Test.java,test_handleRequest,1,assertEquals,False,"assertEquals(""welcome"", result) [L19]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,GPT4o,BBC165,BBC165U43Test.java,test_refreshStoryBooksJSONArray,0,,False,,no explicit assertion in this test method,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,GPT4o,BBC165,BBC165U61Test.java,test_getLettersFromCsvBackup_emptyFile,1,assertTrue,False,assertTrue(letters.isEmpty()) [L58],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC165,BBC165U61Test.java,test_getLettersFromCsvBackup_invalidFile,1,assertTrue,False,assertTrue(letters.isEmpty()) [L70],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,GPT4o,BBC165,BBC165U61Test.java,test_getLettersFromCsvBackup_nominal,7,assertEquals,False,"assertEquals(2, letters.size()) [L33] ;; assertEquals(""a"", letter1.getText()) [L36] ;; assertEquals(false, letter1.isDiacritic()) [L37] ;; assertEquals(10, letter1.getUsageCount().intValue()) [L38] ;; assertEquals(""á"", letter2.getText()) [L41] ;; assertEquals(true, letter2.isDiacritic()) [L42] ;; assertEquals(5, letter2.getUsageCount().intValue()) [L43]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,GPT4o,BBC165,BBC165U63Test.java,test_extractSoundType_blankValue,1,assertNull,False,assertNull(result) [L31],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
