model,context_variant,bump_id,file_name,output_token,input_token
GPT4o,minimal,BBC10,BBC10U27Test_prompt.txt,279,948
GPT4o,minimal,BBC10,BBC10U28Test_prompt.txt,388,834
GPT4o,minimal,BBC10,BBC10U29Test_prompt.txt,176,852
GPT4o,minimal,BBC10,BBC10U2Test_prompt.txt,418,847
GPT4o,minimal,BBC10,BBC10U30Test_prompt.txt,422,834
GPT4o,minimal,BBC10,BBC10U31Test_prompt.txt,141,854
GPT4o,minimal,BBC10,BBC10U32Test_prompt.txt,384,831
GPT4o,minimal,BBC10,BBC10U33Test_prompt.txt,237,923
GPT4o,minimal,BBC10,BBC10U34Test_prompt.txt,417,831
GPT4o,minimal,BBC10,BBC10U35Test_prompt.txt,188,894
GPT4o,minimal,BBC10,BBC10U36Test_prompt.txt,420,831
GPT4o,minimal,BBC10,BBC10U37Test_prompt.txt,188,894
GPT4o,minimal,BBC10,BBC10U38Test_prompt.txt,432,834
GPT4o,minimal,BBC10,BBC10U39Test_prompt.txt,372,975
GPT4o,minimal,BBC10,BBC10U3Test_prompt.txt,160,865
GPT4o,minimal,BBC10,BBC10U40Test_prompt.txt,383,831
GPT4o,minimal,BBC10,BBC10U41Test_prompt.txt,359,947
GPT4o,minimal,BBC10,BBC10U42Test_prompt.txt,398,831
GPT4o,minimal,BBC10,BBC10U43Test_prompt.txt,190,894
GPT4o,minimal,BBC10,BBC10U44Test_prompt.txt,388,831
GPT4o,minimal,BBC10,BBC10U45Test_prompt.txt,189,895
GPT4o,minimal,BBC10,BBC10U46Test_prompt.txt,578,831
GPT4o,minimal,BBC10,BBC10U47Test_prompt.txt,318,971
GPT4o,minimal,BBC10,BBC10U48Test_prompt.txt,416,828
GPT4o,minimal,BBC10,BBC10U49Test_prompt.txt,241,892
GPT4o,minimal,BBC10,BBC10U4Test_prompt.txt,382,841
GPT4o,minimal,BBC10,BBC10U50Test_prompt.txt,587,834
GPT4o,minimal,BBC10,BBC10U51Test_prompt.txt,304,922
GPT4o,minimal,BBC10,BBC10U52Test_prompt.txt,389,831
GPT4o,minimal,BBC10,BBC10U53Test_prompt.txt,193,895
GPT4o,minimal,BBC10,BBC10U54Test_prompt.txt,261,867
GPT4o,minimal,BBC10,BBC10U55Test_prompt.txt,308,913
GPT4o,minimal,BBC10,BBC10U56Test_prompt.txt,416,831
GPT4o,minimal,BBC10,BBC10U57Test_prompt.txt,245,895
GPT4o,minimal,BBC10,BBC10U58Test_prompt.txt,418,831
GPT4o,minimal,BBC10,BBC10U59Test_prompt.txt,377,1015
GPT4o,minimal,BBC10,BBC10U5Test_prompt.txt,318,961
GPT4o,minimal,BBC10,BBC10U60Test_prompt.txt,564,828
GPT4o,minimal,BBC10,BBC10U61Test_prompt.txt,261,950
GPT4o,minimal,BBC10,BBC10U62Test_prompt.txt,424,831
GPT4o,minimal,BBC10,BBC10U63Test_prompt.txt,298,932
GPT4o,minimal,BBC10,BBC10U67Test_prompt.txt,288,828
GPT4o,minimal,BBC10,BBC10U68Test_prompt.txt,252,821
GPT4o,minimal,BBC10,BBC10U6Test_prompt.txt,402,838
GPT4o,minimal,BBC10,BBC10U73Test_prompt.txt,160,865
GPT4o,minimal,BBC10,BBC10U74Test_prompt.txt,149,892
GPT4o,minimal,BBC10,BBC10U75Test_prompt.txt,427,836
GPT4o,minimal,BBC10,BBC10U76Test_prompt.txt,151,856
GPT4o,minimal,BBC10,BBC10U77Test_prompt.txt,296,905
GPT4o,minimal,BBC10,BBC10U78Test_prompt.txt,306,851
GPT4o,minimal,BBC10,BBC10U79Test_prompt.txt,215,966
GPT4o,minimal,BBC10,BBC10U7Test_prompt.txt,278,930
GPT4o,minimal,BBC10,BBC10U80Test_prompt.txt,480,849
GPT4o,minimal,BBC10,BBC10U81Test_prompt.txt,215,872
GPT4o,minimal,BBC10,BBC10U82Test_prompt.txt,308,843
GPT4o,minimal,BBC10,BBC10U83Test_prompt.txt,352,976
GPT4o,minimal,BBC10,BBC10U84Test_prompt.txt,196,819
GPT4o,minimal,BBC10,BBC10U85Test_prompt.txt,273,837
GPT4o,minimal,BBC10,BBC10U86Test_prompt.txt,187,830
GPT4o,minimal,BBC10,BBC10U87Test_prompt.txt,203,828
GPT4o,minimal,BBC10,BBC10U88Test_prompt.txt,243,891
GPT4o,minimal,BBC10,BBC10U89Test_prompt.txt,530,844
GPT4o,minimal,BBC10,BBC10U8Test_prompt.txt,409,838
GPT4o,minimal,BBC10,BBC10U90Test_prompt.txt,226,875
GPT4o,minimal,BBC10,BBC10U91Test_prompt.txt,527,977
GPT4o,minimal,BBC10,BBC10U92Test_prompt.txt,400,883
GPT4o,minimal,BBC10,BBC10U93Test_prompt.txt,306,835
GPT4o,minimal,BBC10,BBC10U94Test_prompt.txt,194,891
GPT4o,minimal,BBC10,BBC10U95Test_prompt.txt,332,1071
GPT4o,minimal,BBC10,BBC10U96Test_prompt.txt,471,862
GPT4o,minimal,BBC10,BBC10U97Test_prompt.txt,215,824
GPT4o,minimal,BBC10,BBC10U98Test_prompt.txt,453,863
GPT4o,minimal,BBC10,BBC10U99Test_prompt.txt,183,944
GPT4o,minimal,BBC10,BBC10U9Test_prompt.txt,310,929
GPT4o,minimal,BBC101,BBC101U0Test_prompt.txt,248,901
GPT4o,minimal,BBC101,BBC101U100Test_prompt.txt,121,853
GPT4o,minimal,BBC101,BBC101U101Test_prompt.txt,136,855
GPT4o,minimal,BBC101,BBC101U102Test_prompt.txt,213,872
GPT4o,minimal,BBC101,BBC101U103Test_prompt.txt,307,882
GPT4o,minimal,BBC101,BBC101U104Test_prompt.txt,194,878
GPT4o,minimal,BBC101,BBC101U105Test_prompt.txt,92,847
GPT4o,minimal,BBC101,BBC101U106Test_prompt.txt,116,845
GPT4o,minimal,BBC101,BBC101U107Test_prompt.txt,165,836
GPT4o,minimal,BBC101,BBC101U108Test_prompt.txt,145,846
GPT4o,minimal,BBC101,BBC101U109Test_prompt.txt,197,886
GPT4o,minimal,BBC101,BBC101U110Test_prompt.txt,110,846
GPT4o,minimal,BBC101,BBC101U111Test_prompt.txt,113,850
GPT4o,minimal,BBC101,BBC101U112Test_prompt.txt,133,847
GPT4o,minimal,BBC101,BBC101U113Test_prompt.txt,140,851
GPT4o,minimal,BBC101,BBC101U114Test_prompt.txt,121,848
GPT4o,minimal,BBC101,BBC101U115Test_prompt.txt,262,923
GPT4o,minimal,BBC101,BBC101U116Test_prompt.txt,259,927
GPT4o,minimal,BBC101,BBC101U117Test_prompt.txt,261,935
GPT4o,minimal,BBC101,BBC101U118Test_prompt.txt,259,926
GPT4o,minimal,BBC101,BBC101U119Test_prompt.txt,357,950
GPT4o,minimal,BBC101,BBC101U120Test_prompt.txt,394,956
GPT4o,minimal,BBC101,BBC101U121Test_prompt.txt,247,919
GPT4o,minimal,BBC101,BBC101U122Test_prompt.txt,271,923
GPT4o,minimal,BBC101,BBC101U123Test_prompt.txt,407,931
GPT4o,minimal,BBC101,BBC101U124Test_prompt.txt,285,927
GPT4o,minimal,BBC101,BBC101U125Test_prompt.txt,293,928
GPT4o,minimal,BBC101,BBC101U126Test_prompt.txt,154,905
GPT4o,minimal,BBC101,BBC101U127Test_prompt.txt,258,947
GPT4o,minimal,BBC101,BBC101U128Test_prompt.txt,332,932
GPT4o,minimal,BBC101,BBC101U129Test_prompt.txt,292,953
GPT4o,minimal,BBC101,BBC101U12Test_prompt.txt,417,922
GPT4o,minimal,BBC101,BBC101U130Test_prompt.txt,287,922
GPT4o,minimal,BBC101,BBC101U131Test_prompt.txt,234,920
GPT4o,minimal,BBC101,BBC101U132Test_prompt.txt,354,836
GPT4o,minimal,BBC101,BBC101U133Test_prompt.txt,319,848
GPT4o,minimal,BBC101,BBC101U134Test_prompt.txt,377,851
GPT4o,minimal,BBC101,BBC101U135Test_prompt.txt,158,846
GPT4o,minimal,BBC101,BBC101U136Test_prompt.txt,123,850
GPT4o,minimal,BBC101,BBC101U137Test_prompt.txt,130,853
GPT4o,minimal,BBC101,BBC101U138Test_prompt.txt,208,864
GPT4o,minimal,BBC101,BBC101U139Test_prompt.txt,123,846
GPT4o,minimal,BBC101,BBC101U13Test_prompt.txt,250,932
GPT4o,minimal,BBC101,BBC101U140Test_prompt.txt,162,850
GPT4o,minimal,BBC101,BBC101U141Test_prompt.txt,278,849
GPT4o,minimal,BBC101,BBC101U142Test_prompt.txt,216,852
GPT4o,minimal,BBC101,BBC101U143Test_prompt.txt,152,847
GPT4o,minimal,BBC101,BBC101U144Test_prompt.txt,129,851
GPT4o,minimal,BBC101,BBC101U145Test_prompt.txt,122,854
GPT4o,minimal,BBC101,BBC101U146Test_prompt.txt,205,851
GPT4o,minimal,BBC101,BBC101U147Test_prompt.txt,213,944
GPT4o,minimal,BBC101,BBC101U148Test_prompt.txt,124,913
GPT4o,minimal,BBC101,BBC101U149Test_prompt.txt,476,1210
GPT4o,minimal,BBC101,BBC101U14Test_prompt.txt,266,952
GPT4o,minimal,BBC101,BBC101U150Test_prompt.txt,633,1397
GPT4o,minimal,BBC101,BBC101U151Test_prompt.txt,239,835
GPT4o,minimal,BBC101,BBC101U152Test_prompt.txt,201,854
GPT4o,minimal,BBC101,BBC101U153Test_prompt.txt,267,1036
GPT4o,minimal,BBC101,BBC101U154Test_prompt.txt,217,924
GPT4o,minimal,BBC101,BBC101U155Test_prompt.txt,185,863
GPT4o,minimal,BBC101,BBC101U156Test_prompt.txt,194,871
GPT4o,minimal,BBC101,BBC101U157Test_prompt.txt,231,884
GPT4o,minimal,BBC101,BBC101U158Test_prompt.txt,404,958
GPT4o,minimal,BBC101,BBC101U159Test_prompt.txt,301,865
GPT4o,minimal,BBC101,BBC101U15Test_prompt.txt,632,937
GPT4o,minimal,BBC101,BBC101U160Test_prompt.txt,423,1153
GPT4o,minimal,BBC101,BBC101U161Test_prompt.txt,271,886
GPT4o,minimal,BBC101,BBC101U162Test_prompt.txt,451,959
GPT4o,minimal,BBC101,BBC101U163Test_prompt.txt,248,886
GPT4o,minimal,BBC101,BBC101U164Test_prompt.txt,471,1270
GPT4o,minimal,BBC101,BBC101U165Test_prompt.txt,249,864
GPT4o,minimal,BBC101,BBC101U166Test_prompt.txt,408,1104
GPT4o,minimal,BBC101,BBC101U167Test_prompt.txt,525,1348
GPT4o,minimal,BBC101,BBC101U168Test_prompt.txt,593,915
GPT4o,minimal,BBC101,BBC101U169Test_prompt.txt,194,887
GPT4o,minimal,BBC101,BBC101U16Test_prompt.txt,259,957
GPT4o,minimal,BBC101,BBC101U170Test_prompt.txt,283,934
GPT4o,minimal,BBC101,BBC101U175Test_prompt.txt,213,845
GPT4o,minimal,BBC101,BBC101U176Test_prompt.txt,353,959
GPT4o,minimal,BBC101,BBC101U177Test_prompt.txt,260,878
GPT4o,minimal,BBC101,BBC101U178Test_prompt.txt,232,1175
GPT4o,minimal,BBC101,BBC101U179Test_prompt.txt,355,1337
GPT4o,minimal,BBC101,BBC101U17Test_prompt.txt,275,971
GPT4o,minimal,BBC101,BBC101U180Test_prompt.txt,360,1167
GPT4o,minimal,BBC101,BBC101U181Test_prompt.txt,503,1052
GPT4o,minimal,BBC101,BBC101U182Test_prompt.txt,360,930
GPT4o,minimal,BBC101,BBC101U183Test_prompt.txt,190,872
GPT4o,minimal,BBC101,BBC101U184Test_prompt.txt,506,971
GPT4o,minimal,BBC101,BBC101U185Test_prompt.txt,172,867
GPT4o,minimal,BBC101,BBC101U186Test_prompt.txt,458,961
GPT4o,minimal,BBC101,BBC101U187Test_prompt.txt,148,880
GPT4o,minimal,BBC101,BBC101U188Test_prompt.txt,267,989
GPT4o,minimal,BBC101,BBC101U189Test_prompt.txt,239,904
GPT4o,minimal,BBC101,BBC101U18Test_prompt.txt,199,914
GPT4o,minimal,BBC101,BBC101U190Test_prompt.txt,159,884
GPT4o,minimal,BBC101,BBC101U191Test_prompt.txt,164,837
GPT4o,minimal,BBC101,BBC101U192Test_prompt.txt,351,858
GPT4o,minimal,BBC101,BBC101U193Test_prompt.txt,252,841
GPT4o,minimal,BBC101,BBC101U194Test_prompt.txt,159,848
GPT4o,minimal,BBC101,BBC101U195Test_prompt.txt,327,1109
GPT4o,minimal,BBC101,BBC101U196Test_prompt.txt,259,975
GPT4o,minimal,BBC101,BBC101U197Test_prompt.txt,596,903
GPT4o,minimal,BBC101,BBC101U198Test_prompt.txt,239,893
GPT4o,minimal,BBC101,BBC101U199Test_prompt.txt,128,858
GPT4o,minimal,BBC101,BBC101U19Test_prompt.txt,526,924
GPT4o,minimal,BBC101,BBC101U1Test_prompt.txt,708,1282
GPT4o,minimal,BBC101,BBC101U200Test_prompt.txt,131,853
GPT4o,minimal,BBC101,BBC101U201Test_prompt.txt,175,962
GPT4o,minimal,BBC101,BBC101U202Test_prompt.txt,207,984
GPT4o,minimal,BBC101,BBC101U203Test_prompt.txt,271,914
GPT4o,minimal,BBC101,BBC101U204Test_prompt.txt,211,887
GPT4o,minimal,BBC101,BBC101U205Test_prompt.txt,308,917
GPT4o,minimal,BBC101,BBC101U206Test_prompt.txt,303,922
GPT4o,minimal,BBC101,BBC101U207Test_prompt.txt,548,1051
GPT4o,minimal,BBC101,BBC101U208Test_prompt.txt,167,887
GPT4o,minimal,BBC101,BBC101U209Test_prompt.txt,188,907
GPT4o,minimal,BBC101,BBC101U20Test_prompt.txt,603,944
GPT4o,minimal,BBC101,BBC101U210Test_prompt.txt,123,863
GPT4o,minimal,BBC101,BBC101U211Test_prompt.txt,112,831
GPT4o,minimal,BBC101,BBC101U212Test_prompt.txt,158,837
GPT4o,minimal,BBC101,BBC101U213Test_prompt.txt,305,864
GPT4o,minimal,BBC101,BBC101U214Test_prompt.txt,266,877
GPT4o,minimal,BBC101,BBC101U215Test_prompt.txt,307,830
GPT4o,minimal,BBC101,BBC101U216Test_prompt.txt,238,974
GPT4o,minimal,BBC101,BBC101U217Test_prompt.txt,168,829
GPT4o,minimal,BBC101,BBC101U218Test_prompt.txt,152,850
GPT4o,minimal,BBC101,BBC101U219Test_prompt.txt,263,857
GPT4o,minimal,BBC101,BBC101U21Test_prompt.txt,236,934
GPT4o,minimal,BBC101,BBC101U220Test_prompt.txt,122,858
GPT4o,minimal,BBC101,BBC101U221Test_prompt.txt,264,856
GPT4o,minimal,BBC101,BBC101U222Test_prompt.txt,115,879
GPT4o,minimal,BBC101,BBC101U223Test_prompt.txt,328,921
GPT4o,minimal,BBC101,BBC101U224Test_prompt.txt,161,903
GPT4o,minimal,BBC101,BBC101U225Test_prompt.txt,289,855
GPT4o,minimal,BBC101,BBC101U226Test_prompt.txt,16384,896
GPT4o,minimal,BBC101,BBC101U227Test_prompt.txt,227,856
GPT4o,minimal,BBC101,BBC101U228Test_prompt.txt,148,879
GPT4o,minimal,BBC101,BBC101U229Test_prompt.txt,299,856
GPT4o,minimal,BBC101,BBC101U22Test_prompt.txt,314,932
GPT4o,minimal,BBC101,BBC101U230Test_prompt.txt,469,883
GPT4o,minimal,BBC101,BBC101U231Test_prompt.txt,533,838
GPT4o,minimal,BBC101,BBC101U232Test_prompt.txt,161,917
GPT4o,minimal,BBC101,BBC101U233Test_prompt.txt,121,906
GPT4o,minimal,BBC101,BBC101U234Test_prompt.txt,124,858
GPT4o,minimal,BBC101,BBC101U235Test_prompt.txt,127,881
GPT4o,minimal,BBC101,BBC101U236Test_prompt.txt,273,883
GPT4o,minimal,BBC101,BBC101U237Test_prompt.txt,132,882
GPT4o,minimal,BBC101,BBC101U238Test_prompt.txt,414,1089
GPT4o,minimal,BBC101,BBC101U239Test_prompt.txt,499,943
GPT4o,minimal,BBC101,BBC101U23Test_prompt.txt,238,938
GPT4o,minimal,BBC101,BBC101U240Test_prompt.txt,262,876
GPT4o,minimal,BBC101,BBC101U241Test_prompt.txt,415,887
GPT4o,minimal,BBC101,BBC101U242Test_prompt.txt,113,855
GPT4o,minimal,BBC101,BBC101U243Test_prompt.txt,158,859
GPT4o,minimal,BBC101,BBC101U244Test_prompt.txt,250,875
GPT4o,minimal,BBC101,BBC101U245Test_prompt.txt,286,878
GPT4o,minimal,BBC101,BBC101U246Test_prompt.txt,233,856
GPT4o,minimal,BBC101,BBC101U247Test_prompt.txt,154,906
GPT4o,minimal,BBC101,BBC101U248Test_prompt.txt,420,955
GPT4o,minimal,BBC101,BBC101U249Test_prompt.txt,447,977
GPT4o,minimal,BBC101,BBC101U24Test_prompt.txt,302,950
GPT4o,minimal,BBC101,BBC101U250Test_prompt.txt,305,857
GPT4o,minimal,BBC101,BBC101U251Test_prompt.txt,446,893
GPT4o,minimal,BBC101,BBC101U252Test_prompt.txt,394,863
GPT4o,minimal,BBC101,BBC101U253Test_prompt.txt,161,858
GPT4o,minimal,BBC101,BBC101U254Test_prompt.txt,204,856
GPT4o,minimal,BBC101,BBC101U255Test_prompt.txt,252,885
GPT4o,minimal,BBC101,BBC101U256Test_prompt.txt,149,859
GPT4o,minimal,BBC101,BBC101U25Test_prompt.txt,347,971
GPT4o,minimal,BBC101,BBC101U260Test_prompt.txt,221,878
GPT4o,minimal,BBC101,BBC101U26Test_prompt.txt,271,956
GPT4o,minimal,BBC101,BBC101U27Test_prompt.txt,562,933
GPT4o,minimal,BBC101,BBC101U28Test_prompt.txt,636,927
GPT4o,minimal,BBC101,BBC101U29Test_prompt.txt,173,899
GPT4o,minimal,BBC101,BBC101U2Test_prompt.txt,251,875
GPT4o,minimal,BBC101,BBC101U30Test_prompt.txt,191,908
GPT4o,minimal,BBC101,BBC101U310Test_prompt.txt,296,948
GPT4o,minimal,BBC101,BBC101U311Test_prompt.txt,397,978
GPT4o,minimal,BBC101,BBC101U312Test_prompt.txt,725,974
GPT4o,minimal,BBC101,BBC101U313Test_prompt.txt,330,908
GPT4o,minimal,BBC101,BBC101U314Test_prompt.txt,362,990
GPT4o,minimal,BBC101,BBC101U315Test_prompt.txt,509,990
GPT4o,minimal,BBC101,BBC101U316Test_prompt.txt,386,981
GPT4o,minimal,BBC101,BBC101U317Test_prompt.txt,469,977
GPT4o,minimal,BBC101,BBC101U31Test_prompt.txt,180,902
GPT4o,minimal,BBC101,BBC101U326Test_prompt.txt,236,857
GPT4o,minimal,BBC101,BBC101U327Test_prompt.txt,343,847
GPT4o,minimal,BBC101,BBC101U328Test_prompt.txt,151,918
GPT4o,minimal,BBC101,BBC101U329Test_prompt.txt,152,870
GPT4o,minimal,BBC101,BBC101U32Test_prompt.txt,151,886
GPT4o,minimal,BBC101,BBC101U330Test_prompt.txt,168,872
GPT4o,minimal,BBC101,BBC101U331Test_prompt.txt,309,870
GPT4o,minimal,BBC101,BBC101U332Test_prompt.txt,308,870
GPT4o,minimal,BBC101,BBC101U333Test_prompt.txt,406,870
GPT4o,minimal,BBC101,BBC101U334Test_prompt.txt,183,934
GPT4o,minimal,BBC101,BBC101U335Test_prompt.txt,522,956
GPT4o,minimal,BBC101,BBC101U336Test_prompt.txt,273,887
GPT4o,minimal,BBC101,BBC101U337Test_prompt.txt,277,987
GPT4o,minimal,BBC101,BBC101U338Test_prompt.txt,258,886
GPT4o,minimal,BBC101,BBC101U339Test_prompt.txt,546,1270
GPT4o,minimal,BBC101,BBC101U33Test_prompt.txt,204,886
GPT4o,minimal,BBC101,BBC101U340Test_prompt.txt,256,864
GPT4o,minimal,BBC101,BBC101U341Test_prompt.txt,392,1099
GPT4o,minimal,BBC101,BBC101U342Test_prompt.txt,244,1545
GPT4o,minimal,BBC101,BBC101U343Test_prompt.txt,521,857
GPT4o,minimal,BBC101,BBC101U348Test_prompt.txt,212,957
GPT4o,minimal,BBC101,BBC101U349Test_prompt.txt,385,936
GPT4o,minimal,BBC101,BBC101U34Test_prompt.txt,165,887
GPT4o,minimal,BBC101,BBC101U350Test_prompt.txt,221,886
GPT4o,minimal,BBC101,BBC101U351Test_prompt.txt,416,1046
GPT4o,minimal,BBC101,BBC101U352Test_prompt.txt,459,858
GPT4o,minimal,BBC101,BBC101U353Test_prompt.txt,333,954
GPT4o,minimal,BBC101,BBC101U354Test_prompt.txt,251,968
GPT4o,minimal,BBC101,BBC101U355Test_prompt.txt,178,872
GPT4o,minimal,BBC101,BBC101U356Test_prompt.txt,184,834
GPT4o,minimal,BBC101,BBC101U357Test_prompt.txt,299,978
GPT4o,minimal,BBC101,BBC101U358Test_prompt.txt,463,1652
GPT4o,minimal,BBC101,BBC101U359Test_prompt.txt,222,879
GPT4o,minimal,BBC101,BBC101U35Test_prompt.txt,123,883
GPT4o,minimal,BBC101,BBC101U360Test_prompt.txt,300,875
GPT4o,minimal,BBC101,BBC101U361Test_prompt.txt,270,2047
GPT4o,minimal,BBC101,BBC101U362Test_prompt.txt,195,870
GPT4o,minimal,BBC101,BBC101U363Test_prompt.txt,147,870
GPT4o,minimal,BBC101,BBC101U364Test_prompt.txt,139,876
GPT4o,minimal,BBC101,BBC101U365Test_prompt.txt,183,868
GPT4o,minimal,BBC101,BBC101U366Test_prompt.txt,148,872
GPT4o,minimal,BBC101,BBC101U367Test_prompt.txt,145,871
GPT4o,minimal,BBC101,BBC101U368Test_prompt.txt,143,871
GPT4o,minimal,BBC101,BBC101U369Test_prompt.txt,145,877
GPT4o,minimal,BBC101,BBC101U36Test_prompt.txt,186,887
GPT4o,minimal,BBC101,BBC101U370Test_prompt.txt,275,869
GPT4o,minimal,BBC101,BBC101U371Test_prompt.txt,125,873
GPT4o,minimal,BBC101,BBC101U372Test_prompt.txt,170,831
GPT4o,minimal,BBC101,BBC101U373Test_prompt.txt,367,856
GPT4o,minimal,BBC101,BBC101U374Test_prompt.txt,594,907
GPT4o,minimal,BBC101,BBC101U375Test_prompt.txt,374,866
GPT4o,minimal,BBC101,BBC101U376Test_prompt.txt,421,898
GPT4o,minimal,BBC101,BBC101U377Test_prompt.txt,423,923
GPT4o,minimal,BBC101,BBC101U378Test_prompt.txt,528,1015
GPT4o,minimal,BBC101,BBC101U379Test_prompt.txt,316,911
GPT4o,minimal,BBC101,BBC101U37Test_prompt.txt,120,883
GPT4o,minimal,BBC101,BBC101U380Test_prompt.txt,233,863
GPT4o,minimal,BBC101,BBC101U381Test_prompt.txt,343,870
GPT4o,minimal,BBC101,BBC101U382Test_prompt.txt,272,893
GPT4o,minimal,BBC101,BBC101U383Test_prompt.txt,311,893
GPT4o,minimal,BBC101,BBC101U384Test_prompt.txt,280,872
GPT4o,minimal,BBC101,BBC101U385Test_prompt.txt,324,872
GPT4o,minimal,BBC101,BBC101U386Test_prompt.txt,246,845
GPT4o,minimal,BBC101,BBC101U387Test_prompt.txt,321,982
GPT4o,minimal,BBC101,BBC101U388Test_prompt.txt,650,1057
GPT4o,minimal,BBC101,BBC101U389Test_prompt.txt,590,1485
GPT4o,minimal,BBC101,BBC101U38Test_prompt.txt,181,914
GPT4o,minimal,BBC101,BBC101U390Test_prompt.txt,466,1022
GPT4o,minimal,BBC101,BBC101U391Test_prompt.txt,150,886
GPT4o,minimal,BBC101,BBC101U392Test_prompt.txt,537,925
GPT4o,minimal,BBC101,BBC101U393Test_prompt.txt,253,944
GPT4o,minimal,BBC101,BBC101U39Test_prompt.txt,160,886
GPT4o,minimal,BBC101,BBC101U3Test_prompt.txt,416,1113
GPT4o,minimal,BBC101,BBC101U409Test_prompt.txt,383,1085
GPT4o,minimal,BBC101,BBC101U40Test_prompt.txt,142,890
GPT4o,minimal,BBC101,BBC101U410Test_prompt.txt,359,1060
GPT4o,minimal,BBC101,BBC101U411Test_prompt.txt,212,858
GPT4o,minimal,BBC101,BBC101U412Test_prompt.txt,307,1125
GPT4o,minimal,BBC101,BBC101U413Test_prompt.txt,216,885
GPT4o,minimal,BBC101,BBC101U414Test_prompt.txt,313,1115
GPT4o,minimal,BBC101,BBC101U415Test_prompt.txt,210,888
GPT4o,minimal,BBC101,BBC101U41Test_prompt.txt,241,896
GPT4o,minimal,BBC101,BBC101U429Test_prompt.txt,160,854
GPT4o,minimal,BBC101,BBC101U42Test_prompt.txt,159,886
GPT4o,minimal,BBC101,BBC101U430Test_prompt.txt,245,877
GPT4o,minimal,BBC101,BBC101U431Test_prompt.txt,373,878
GPT4o,minimal,BBC101,BBC101U43Test_prompt.txt,189,886
GPT4o,minimal,BBC101,BBC101U442Test_prompt.txt,149,860
GPT4o,minimal,BBC101,BBC101U443Test_prompt.txt,212,837
GPT4o,minimal,BBC101,BBC101U444Test_prompt.txt,157,901
GPT4o,minimal,BBC101,BBC101U445Test_prompt.txt,161,905
GPT4o,minimal,BBC101,BBC101U446Test_prompt.txt,146,835
GPT4o,minimal,BBC101,BBC101U447Test_prompt.txt,281,835
GPT4o,minimal,BBC101,BBC101U448Test_prompt.txt,293,867
GPT4o,minimal,BBC101,BBC101U449Test_prompt.txt,118,858
GPT4o,minimal,BBC101,BBC101U44Test_prompt.txt,171,886
GPT4o,minimal,BBC101,BBC101U450Test_prompt.txt,117,861
GPT4o,minimal,BBC101,BBC101U451Test_prompt.txt,184,906
GPT4o,minimal,BBC101,BBC101U452Test_prompt.txt,146,835
GPT4o,minimal,BBC101,BBC101U453Test_prompt.txt,142,837
GPT4o,minimal,BBC101,BBC101U454Test_prompt.txt,134,839
GPT4o,minimal,BBC101,BBC101U455Test_prompt.txt,114,859
GPT4o,minimal,BBC101,BBC101U456Test_prompt.txt,143,836
GPT4o,minimal,BBC101,BBC101U457Test_prompt.txt,297,838
GPT4o,minimal,BBC101,BBC101U458Test_prompt.txt,233,902
GPT4o,minimal,BBC101,BBC101U459Test_prompt.txt,274,906
GPT4o,minimal,BBC101,BBC101U45Test_prompt.txt,130,890
GPT4o,minimal,BBC101,BBC101U460Test_prompt.txt,127,836
GPT4o,minimal,BBC101,BBC101U461Test_prompt.txt,128,838
GPT4o,minimal,BBC101,BBC101U462Test_prompt.txt,319,836
GPT4o,minimal,BBC101,BBC101U463Test_prompt.txt,178,873
GPT4o,minimal,BBC101,BBC101U464Test_prompt.txt,144,840
GPT4o,minimal,BBC101,BBC101U465Test_prompt.txt,519,933
GPT4o,minimal,BBC101,BBC101U466Test_prompt.txt,554,921
GPT4o,minimal,BBC101,BBC101U467Test_prompt.txt,544,923
GPT4o,minimal,BBC101,BBC101U468Test_prompt.txt,191,826
GPT4o,minimal,BBC101,BBC101U469Test_prompt.txt,574,827
GPT4o,minimal,BBC101,BBC101U46Test_prompt.txt,190,883
GPT4o,minimal,BBC101,BBC101U470Test_prompt.txt,245,974
GPT4o,minimal,BBC101,BBC101U471Test_prompt.txt,307,834
GPT4o,minimal,BBC101,BBC101U472Test_prompt.txt,144,866
GPT4o,minimal,BBC101,BBC101U473Test_prompt.txt,287,835
GPT4o,minimal,BBC101,BBC101U474Test_prompt.txt,316,867
GPT4o,minimal,BBC101,BBC101U475Test_prompt.txt,180,854
GPT4o,minimal,BBC101,BBC101U476Test_prompt.txt,318,838
GPT4o,minimal,BBC101,BBC101U477Test_prompt.txt,179,846
GPT4o,minimal,BBC101,BBC101U478Test_prompt.txt,270,835
GPT4o,minimal,BBC101,BBC101U479Test_prompt.txt,285,841
GPT4o,minimal,BBC101,BBC101U47Test_prompt.txt,162,890
GPT4o,minimal,BBC101,BBC101U480Test_prompt.txt,361,959
GPT4o,minimal,BBC101,BBC101U481Test_prompt.txt,443,963
GPT4o,minimal,BBC101,BBC101U482Test_prompt.txt,360,897
GPT4o,minimal,BBC101,BBC101U483Test_prompt.txt,351,920
GPT4o,minimal,BBC101,BBC101U484Test_prompt.txt,483,875
GPT4o,minimal,BBC101,BBC101U485Test_prompt.txt,646,871
GPT4o,minimal,BBC101,BBC101U486Test_prompt.txt,511,863
GPT4o,minimal,BBC101,BBC101U487Test_prompt.txt,451,919
GPT4o,minimal,BBC101,BBC101U488Test_prompt.txt,421,897
GPT4o,minimal,BBC101,BBC101U489Test_prompt.txt,595,956
